id_registro,id_coleta,data_scraping,data_analise_ia,data_geolocalizacao,evento,categoria,data_inicio,data_fim,horario_inicio,horario_fim,local_informado,endereco_informado,bairro_informado,referencia_local,descricao,confianca_extracao,observacoes,perfil,data_publicacao,url_post,shortcode,erros_imagem,_post_id,_event_index
5ddc3cbe38a6c740e14a2f12e84655bc3eac807190e9faf9eafe6e3b2872a99d,,,,,Programação de cinema no Cinesystem do Villa Romana Shopping,cultura,2026-09-10,2026-09-16,,,Cinesystem,,,Villa Romana Shopping,"Programação de filmes de 10 a 16 de setembro no Cinesystem, com promoção de matinês e demais horários.",0.97,"Evento de programação contínua; inclui estreias destacadas e filmes em cartaz, sem horários específicos informados.",floripa.cultural,2026-09-10T14:05:06.000Z,https://www.instagram.com/p/DdHAmy0kd7j/,DdHAmy0kd7j,,DdHAmy0kd7j,0
c53022a832237fe83e12aeb611a701ed0e5ef4ec7af009160c217aef314f69d9,,,,,Forró da Nati,musica,2026-09-12,2026-09-12,20:30,,Bugiô Trindade,,,,"Apresentação de forró com Nati e convidados, com contribuição sugerida de R$ 20.",0.98,"No post também consta 'Bar abre às 18h', mas isso não foi usado como horário do evento principal.",bugiotrindade,2026-09-10T14:01:17.000Z,https://www.instagram.com/p/DdHAJ2PSYUL/,DdHAJ2PSYUL,,DdHAJ2PSYUL,0
b540f51e4eeef7ca0a23580bb2699bce8ed561a41dc29da7a3ad4594057dd440,,,,,Votação para escolher a sigla do 1º Festival Literário de Florianópolis/Floripa,cultura,2026-09-10,2026-09-10,,22:00,,,,,Votação para definir a sigla do 1º Festival Literário de Florianópolis ou Floripa.,0.96,A publicação informa que a votação é válida até 22h de 10/09.,setorialhumanidadesfloripa,2026-09-10T01:02:17.000Z,https://www.instagram.com/p/DdFm5_dspO9/,DdFm5_dspO9,,DdFm5_dspO9,0
c0a82184321d6d5ee67bb84e8524e55a088e763a33ed173e901cbe6c2b35f4c3,,,,,Roda de Milonga com Ana Negrello e Marisa Saenz,musica,2026-09-10,,20:00,,Bugio Trindade,,,,Noite de roda de milonga com apresentações de cantoras convidadas e time da noite.,0.98,"Contribuição sugerida de R$ 30. Bar abre às 17h, mas o horário do evento informado é 20h.",rafaelpuerta__,2026-09-09T23:44:37.000Z,https://www.instagram.com/p/DdFcBxsRqRO/,DdFcBxsRqRO,,DdFcBxsRqRO,0
0d2ae3d557dfccba35319b8a3ab8ca9269505c5eb9d82c61c9268c3b68713036,,,,,Show de Julia Klüber & Pedro Bienemann,musica,2026-09-11,2026-09-11,,,O Araca Botequim,,,,"Apresentação musical de Julia Klüber e Pedro Bienemann em Florianópolis, com repertório autoral e intervenções mútuas no show.",0.98,"Data resolvida a partir da legenda e da imagem, que informam 'dia 11 de setembro'; publicação em 2026-09-09.",desviaprodutora,2026-09-09T22:39:44.000Z,https://www.instagram.com/p/DdFWtJ4mWw5/,DdFWtJ4mWw5,imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError; imagem 9: UnidentifiedImageError; imagem 10: UnidentifiedImageError,DdFWtJ4mWw5,0
446ffe1379d6ca7ce0670980dc46467f6ccebd2503d971f527b4b6f1f9acc4d9,,,,,Oficina de Mini Livro dos Mundos Extraordinários,cultura,2026-09-12,2026-09-12,13:30,,Fundação Cultural Badesc,,,,"Oficina gratuita ministrada por Pati Peccin, com 20 vagas por ordem de chegada e material fornecido pela Fundação.",0.98,"A legenda informa que o projeto Sábado Cultural amplia o horário de visitação até 2026-11-14, mas isso é uma अवधि contínua e não foi tratado como evento concreto.",fundacaoculturalbadesc,2026-09-09T21:00:18.000Z,https://www.instagram.com/p/DdFLZ90BFdf/,DdFLZ90BFdf,,DdFLZ90BFdf,0
1031fdcf45a82fc60864c4bc0705687c3c788fac7b6905c25da60bac635f0a25,,,,,"Visitação às mostras ""O Cordão e o Pedúnculo"", ""outros tipos de palavras"", ""O Jardim também sonha"" e ""Ressonâncias do Gesto""",cultura,2026-09-12,2026-09-12,10:00,16:00,Fundação Cultural Badesc,,,,Visitação às quatro mostras no mesmo dia da oficina.,0.97,,fundacaoculturalbadesc,2026-09-09T21:00:18.000Z,https://www.instagram.com/p/DdFLZ90BFdf/,DdFLZ90BFdf,,DdFLZ90BFdf,1
340b7c7727a723cbc94453d666c29954cbbb8a30b98721e189ec43a68403e2ad,,,,,Samba do Largo com Verônica Kimura,musica,2026-09-13,2026-09-13,13:00,16:30,Largo da Antonieta,,,,Roda de samba com participação de Verônica Kimura.,0.98,"A imagem informa a data 13/09 e o horário das 13h às 16h30; a legenda confirma ser um domingo e cita feijoada no bar a partir de 11h30, mas esse horário não foi incluído por não ser o horário do evento principal.",bugiocentro,2026-09-09T20:28:24.000Z,https://www.instagram.com/p/DdFHq3Dgc26/,DdFHq3Dgc26,,DdFHq3Dgc26,0
6182ae48bd850b185252fc4a1224db69b63d88b0a4708662dedd97e88997ab44,,,,,Geosamba,musica,2026-09-11,,20:30,,Bugio Trindade,,,,Apresentação de samba ao vivo com contribuição sugerida de R$ 20.,0.98,"Legenda menciona bar abrindo às 17h, mas esse horário não foi usado como início do evento. Informações de acessibilidade foram citadas no post.",bugiotrindade,2026-09-09T20:17:17.000Z,https://www.instagram.com/p/DdFGZW6zxav/,DdFGZW6zxav,,DdFGZW6zxav,0
fa2bef0a46584e53829a7162b0da8f0aef797290d33af513f7397f51b3159883,,,,,"Oficina ""Introdução à Aquarela"" (segunda turma)",cultura,2026-09-22,2026-09-24,14:00,17:00,Fundação Cultural Badesc,"Rua Visconde de Ouro Preto, 216",,,"Oficina de introdução à aquarela ministrada por Gabriela Luft, em dois encontros.",0.98,Legenda informa que as vagas estão esgotadas.,fundacaoculturalbadesc,2026-09-09T16:09:21.000Z,https://www.instagram.com/p/DdEqB8jjul_/,DdEqB8jjul_,imagem 4: UnidentifiedImageError; imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError,DdEqB8jjul_,0
897700f2901f64358b4788fa6c3b2c7b0bf074369526d9edb63d118cafe02a42,,,,,Samba da Antonieta com Dú Kadência e Jú Queiróz,musica,2026-09-12,,17:00,,Largo da Antonieta,,,,Roda de samba com convidados Dú Kadência e Jú Queiróz.,0.98,"Legenda informa abertura do bar com feijoada às 11h30, mas isso não foi tratado como evento concreto separado.",bugiocentro,2026-09-09T14:58:07.000Z,https://www.instagram.com/p/DdEh34eM-wJ/,DdEh34eM-wJ,,DdEh34eM-wJ,0
1af7d297593bfcb4d4c658e8d5e6f5b2b210ae6a9507ddfc99cf9d0593571c18,,,,,SHAKE com DJs Fabiani e Sttar,musica,2026-09-11,,22:30,,Bugio Centro,,,,"Festa pop com DJs Fabiani e Sttar, com repertório de clássicos da cultura pop.",0.97,"Data inferida da imagem: 11.09, correspondente a 2026-09-11.",bugiocentro,2026-09-09T00:00:53.000Z,https://www.instagram.com/p/DdC6s7GBhTK/,DdC6s7GBhTK,,DdC6s7GBhTK,0
2847ef1a6d00a79e5b80bba95d4572d991867b21c0c3808005360d5985ba35a3,,,,,Thiago Di Luca apresenta: Forró de Manezinho para crianças,musica,2026-09-27,2026-09-27,15:00,,Bugio Trindade,"Servidão Cristiano Vanderlei Faria, 25",Trindade,,Show musical infantil interativo com Thiago Di Luca e banda.,0.99,"Data resolvida a partir da data da publicação e da legenda/arte. A legenda informa abertura da casa às 15h e o show às 16h, mas na arte consta 'a partir das 15h'; para horário do evento foi usado 15:00 como início explicitamente informado. Não há horário de término.",bugiotrindade,2026-09-08T23:38:18.000Z,https://www.instagram.com/p/DdC4KCNMhcF/,DdC4KCNMhcF,,DdC4KCNMhcF,0
09f560711263324d7b086a7d6a78675b3922a735c08a80e30d4a4f743c8aa1e0,,,,,Forró de Base Delas,musica,2026-09-08,2026-09-08,20:00,21:00,Bugio Centro,,,salão,Aula de dança com a professora Baby seguida de baile com DJ Tágua.,0.98,,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,0
c39f5ef83af7af4ebfe2d7ed3605e6922848bf450effa1a9adc2d5162df6d9ae,,,,,La Pompette,musica,2026-09-09,2026-09-09,19:00,,Bugio Centro,,,Largo da Antonieta,Apresentação de jazz manouche no Largo da Antonieta.,0.93,Evento colaborativo.,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,1
3a83920e62d47727c3a12244847586915b5039ef741d3b43696732192c128f39,,,,,Bar aberto,gastronomia,2026-09-10,2026-09-10,18:00,,Bugio Centro,,,,"Bar aberto com chopes, drinks, sandubas e porções.",0.86,,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,2
d75b3209c60a09a8cf7b2d7910feaa8bc78a7eda87ce1b402935e19d1e8772fe,,,,,SHAKE - Fabiani + Sttar,musica,2026-09-11,2026-09-11,22:30,,Bugio Centro,,,,Festa com os DJs Fabiani e Sttar.,0.98,Gratuito para clientes.,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,3
d22e233fb20d712706a830fb8082fd9ba85982171796ace6daee86cc13a23047,,,,,Choro Mulheril,musica,2026-09-12,2026-09-12,14:00,,Bugio Centro,,,rua Victor Meirelles,Roda de choro com mulheres.,0.98,Evento colaborativo.,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,4
9eaa6bee58cfbe4a808912ef470cee161716da93636a5a05ae6609a5d23b7873,,,,,Samba da Antonieta convida Jú Queiróz e Du Kadência,musica,2026-09-12,2026-09-12,17:30,,Bugio Centro,,,rua Victor Meirelles,Roda de samba com convidados.,0.98,Evento colaborativo.,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,5
df2d4fbd5d774a995478f54fa7d952f3eb7dcd5b141609e15df5e88dc924a905,,,,,Os Gêmeos do Baile,musica,2026-09-12,2026-09-12,23:00,,Bugio Centro,,,,Festa com Os Gêmeos do Baile.,0.98,,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,6
f03e78c65bab3647bfbcbb3343f632d93c0d65a6fe565cc9ab17ca8b00618fec,,,,,Abertura do bar,gastronomia,2026-09-13,2026-09-13,09:30,,Bugio Centro,,,,Abertura do bar com programação especial de domingo.,0.78,,bugiocentro,2026-09-08T20:59:55.000Z,https://www.instagram.com/p/DdCmfO4FBke/,DdCmfO4FBke,,DdCmfO4FBke,7
1d089c427cba5a7f1f71290c00346a29e964d6a1bc7bc6589869f5769229fe1d,,,,,"Roda de milonga com Rafa Puerta e convidados, com participação de Marisa Saénz e Ana Negrello",musica,2026-09-10,2026-09-10,20:30,,Trindade,,,,"Roda de milonga com Rafa Puerta e um grupo de milongueiros, com participações de Marisa Saénz e Ana Negrello.",0.98,"Legenda menciona bar abrindo às 17h, mas o horário do evento informado na imagem é 20h30; foi usado apenas o horário de início do evento.",bugiotrindade,2026-09-08T20:32:25.000Z,https://www.instagram.com/p/DdCjHQZObMM/,DdCjHQZObMM,,DdCjHQZObMM,0
6433b084308180f2197c3e168aea46f511e4704d62050f2abe912d82acb22a20,,,,,Antropomórfico: Cavernas de Sentimentos Omitidos,cultura,2026-09-08,2026-10-03,18:00,00:00,Galeria Lama,,,,Exposição de Saturno Talavera com abertura em 8 de setembro.,0.98,"A visitação foi informada até 3 de outubro, de terça a sábado, das 18h às 00h.",floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,0
05d1cfc40ff1e5c5db117e7076fb65e5bcb9e1edebf9270defccf24b9f89a556,,,,,Museu das ilusões,cultura,,2026-10-31,,,Floripa Shopping - Piso L3,,,,Evento prorrogado até outubro no Floripa Shopping.,0.87,A imagem não informa data exata de encerramento; foi extraído apenas que segue até outubro.,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,1
8bca2c2c7e3e140d15b6410365d907567223eaa049157229c6d90c588c9f2024,,,,,Desdobramentos da Transmutação,cultura,2026-09-10,2026-09-24,19:00,19:00,Galeria de Arte Ernesto Meyer Filho – Palácio Barriga-Verde,,,,Exposição de Larissa Arpana com abertura em 10 de setembro.,0.99,O horário de fim não foi explicitamente informado para a abertura; o 19h informado na imagem refere-se à abertura.,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,2
e4f08bce938024a14597f92583d4ccd6c1a8c17d2fb572d1a1e1df429ba0fb0a,,,,,Festival de Circo de Florianópolis,cultura,2026-09-11,2026-09-13,,,"Floripa Shopping, vão central",,,,Festival de circo com programação de 11 a 13 de setembro.,0.98,,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,3
6d8284f8d3a4480f23e16c508b55e1798b3e7e3b3edd4da50a76f279ca2c2564,,,,,César Menotti & Fabiano,musica,2026-09-11,2026-09-11,20:30,,Arena Opus,,,,Show da dupla César Menotti & Fabiano.,0.99,,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,4
643f5d80527ad4d4d04fa03e1bad16bf198a3e407b19c4b8e5d0a0061f573470,,,,,Festival Santa Catarina Dança,cultura,2026-09-11,2026-09-13,,,Teatro do CIC,,,,Festival de dança realizado de 11 a 13 de setembro.,0.98,,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,5
abd042dd435b67095ddd488fb74a06e4881f98b64f1176ef06b5a554d6c746b0,,,,,Cineclube da Mostra de Cinema Infantil,cultura,2026-09-12,2026-09-12,16:00,,Cinema do CIC,,,,Sessão de curtas brasileiros de temática indígena.,0.99,,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,6
15b77ab6085c806c516ca9738b37e4d29198575b5e720b436c62a5d14cd42bee,,,,,Terapia,cultura,2026-09-12,2026-09-13,20:30,,Teatro Pedro Ivo,,,,"Espetáculo com Marcelo Serrado, com sessão extra no domingo.",0.98,A imagem informa 12 de setembro às 20h30 e 13 de setembro com sessão extra às 17h e outra às 19h30; apenas o primeiro horário explícito foi mantido no campo de início.,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,7
45cf23358f3887baa1f975ffc00d253fa5c812ec37d7d3ca32b61cd8896c5e6c,,,,,Marisco Social – Festa Solidária,gastronomia,2026-09-13,2026-09-13,12:00,20:00,Centro de Eventos Oceania,,Ingleses,,Festa solidária Marisco Social.,0.98,,floripa.cultural,2026-09-08T18:10:26.000Z,https://www.instagram.com/p/DdCTF1ZEbNJ/,DdCTF1ZEbNJ,,DdCTF1ZEbNJ,8
4826e93245c02525172fb57157513559d17b7ce1fd7b65bba22cbc62fcbee993,,,,,Feirinha de Talentos da Bugio + chope em dobro,feira,2026-09-09,2026-09-09,17:00,20:00,Bugio Trindade,,,,"Feirinha com exposições e artigos à venda, com promoção de chope em dobro.",0.98,A publicação também menciona bar aberto às 17h e feirinha às 20h; o horário explicitamente associado à promoção de chope em dobro é 17h às 20h.,bugiotrindade,2026-09-08T15:38:08.000Z,https://www.instagram.com/p/DdCBqZ_FbPg/,DdCBqZ_FbPg,imagem 8: UnidentifiedImageError; imagem 9: UnidentifiedImageError; imagem 10: UnidentifiedImageError,DdCBqZ_FbPg,0
5db8f80bd229003ffd19c2bcd04a33960926463d5da4951fb48710e4009e2115,,,,,Ensaio-show do quarteto La Pompette,musica,2026-09-09,2026-09-09,19:00,21:30,Rua Victor Meirelles,,,Largo da Antonieta,Ensaio-show de jazz manouche instrumental com o quarteto La Pompette.,0.97,"Legenda menciona também 19h às 22h, mas a imagem informa 19h às 21h30; usei o horário explicitamente mostrado na imagem.",bugiocentro,2026-09-08T14:34:15.000Z,https://www.instagram.com/p/DdB6WOFMvbT/,DdB6WOFMvbT,,DdB6WOFMvbT,0
d481a3d5526affc2e91d18cc5c65829b69eb6ac21a5361623fc1dcc7a1442903,,,,,Forró de Base Delas,musica,2026-09-08,2026-09-08,19:30,23:30,Largo da Antonieta,,,,"Recepção, aula de forró do zero com Prof Baby e baile de prática com DJ Tágua.",0.98,Horário de recepção informado na legenda; aula às 20h e baile das 20h50 às 23h30. Evento marcado como terça-feira na arte; data resolvida a partir da data de publicação.,bugiocentro,2026-09-08T00:24:39.000Z,https://www.instagram.com/p/DdAZBn_uO1g/,DdAZBn_uO1g,,DdAZBn_uO1g,0
67adb39a507b4995848254455f10b90bb774fbc50922febe10c33f95e42af10e,,,,,Os Gêmeos do Baile – Especial Michael Jackson,musica,2026-09-12,,22:00,,Bugio Centro,,,,"Noite especial de Black Music com hits de Michael Jackson, Hip-Hop e R&B.",0.99,"Legenda menciona horário 23:00 até 4:00 hrs, mas a imagem informa 12 SET | 22H; mantido apenas o horário explicitamente destacado na arte como início, sem inferir o fim.",osgemeosdobaile,2026-09-07T21:23:52.000Z,https://www.instagram.com/p/DdAEWWhBbPj/,DdAEWWhBbPj,,DdAEWWhBbPj,0
17d88071acda6006599842bef5f250ee4032af8d06af11de8958321a7f929f8a,,,,,Choro da Independência,musica,2026-09-07,2026-09-07,19:30,,Búgio Trindade,,,,Roda de choro especial do feriado.,0.98,,bugiotrindade,2026-09-07T15:02:01.000Z,https://www.instagram.com/p/Dc_Yu-clW-1/,Dc_Yu-clW-1,imagem 10: UnidentifiedImageError,Dc_Yu-clW-1,0
12883dc5465ca7b9e7196fb3740c2d4d1eac0d5fccc2f97c858232f9d4ae1faa,,,,,Feira de Talentos,feira,2026-09-09,2026-09-09,19:00,,Búgio Trindade,,,,"Feirinha com exposições e artigos à venda, com chope em dobro até as 20h.",0.97,,bugiotrindade,2026-09-07T15:02:01.000Z,https://www.instagram.com/p/Dc_Yu-clW-1/,Dc_Yu-clW-1,imagem 10: UnidentifiedImageError,Dc_Yu-clW-1,1
86a0a276dad5b65ec1ea71dd5b4f0d1b75b864c909a254c3d221764e05d0098d,,,,,Roda de Milonga com Marisa Saénz e Ana Negrello,musica,2026-09-10,2026-09-10,20:30,,Búgio Trindade,,,,Roda de milonga com participações de Marisa Saénz e Ana Negrello.,0.99,,bugiotrindade,2026-09-07T15:02:01.000Z,https://www.instagram.com/p/Dc_Yu-clW-1/,Dc_Yu-clW-1,imagem 10: UnidentifiedImageError,Dc_Yu-clW-1,2
d2b92b2001193ad11e06021f1026ebeace239077d30d01bfc6c69338f150b3ba,,,,,GeoSamba,musica,2026-09-11,2026-09-11,20:30,,Búgio Trindade,,,,Noite de samba com o grupo GeoSamba.,0.98,,bugiotrindade,2026-09-07T15:02:01.000Z,https://www.instagram.com/p/Dc_Yu-clW-1/,Dc_Yu-clW-1,imagem 10: UnidentifiedImageError,Dc_Yu-clW-1,3
a47279d25c295ed2ff7ecffabf3bc3f82f1f8ec498b61bc3063062c7aa340195,,,,,Forró da Nati,musica,2026-09-12,2026-09-12,20:30,,Búgio Trindade,,,,"Show de forró com repertório de xote, baião e músicas autorais.",0.98,,bugiotrindade,2026-09-07T15:02:01.000Z,https://www.instagram.com/p/Dc_Yu-clW-1/,Dc_Yu-clW-1,imagem 10: UnidentifiedImageError,Dc_Yu-clW-1,4
e057c5bbbfab136d7e4dabe2c6418357d0c6437f6aa692c27298a3237fdfcedf,,,,,Samba da Democracia com Quarteto Marimbondo e Bárbara Damásio,musica,2026-09-07,2026-09-07,17:00,22:00,Largo da Antonieta,,,,Apresentação de samba com Quarteto Marimbondo recebendo Bárbara Damásio.,0.98,,bugiocentro,2026-09-07T13:58:33.000Z,https://www.instagram.com/p/Dc_Rd3dz6YC/,Dc_Rd3dz6YC,,Dc_Rd3dz6YC,0
b585910bac1bcf8ffd2e78c642eaa620071219adc805575f4b98e9a87d65a9cd,,,,,Feira de Publicações Coletivo Elza,feira,2026-09-19,2026-09-19,11:00,19:00,Espaço Cultural Baiacu de Alguém,"Rua Padre Lourenço Rodrigues De Andrade, 650",Santo Antônio de Lisboa,,Feira de publicações dentro da programação do 1º Festival Literário de Florianópolis.,0.98,"As inscrições para सहभाग participação ficam abertas até 2026-09-10 23:59, mas não configuram evento.",setorialhumanidadesfloripa,2026-09-06T21:27:03.000Z,https://www.instagram.com/p/Dc9ejjWKfE2/,Dc9ejjWKfE2,,Dc9ejjWKfE2,0
06e5b731d843e36a00125f3a438643b7f48d5e45d98d314ca8ac61e5a19207f2,,,,,Oficina Vozes a Solta com Rodrigo Mancusi,musica,2026-09-15,2026-09-15,19:00,21:30,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,"Aulão de canto coletivo com brincadeiras vocais e performances corporais, focado em expressividade vocal, percepção musical e ritmo.",0.98,Data resolvida a partir da legenda e da imagem; publicação em 2026-09-06 indica evento em 2026-09-15.,bugiolab,2026-09-06T21:17:31.000Z,https://www.instagram.com/p/Dc9e6U1GS0l/,Dc9e6U1GS0l,imagem 4: UnidentifiedImageError; imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError,Dc9e6U1GS0l,0
197e31859228e6ad554852bd7d922c6b10893fa74918bba3c0e1ecd772b60748,,,,,Baile Black com DJ Monra,musica,2026-09-06,2026-09-06,,,Bugiocentro,,,,"Baile Black com DJ Monra, gratuito para clientes.",0.98,"A expressão 'madrugada a dentro' indica continuidade durante a madrugada, mas não informa horário explícito.",bugiocentro,2026-09-06T03:01:40.000Z,https://www.instagram.com/p/Dc7hN0iTo2L/,Dc7hN0iTo2L,,Dc7hN0iTo2L,0
148ffa01cce0eca48e2991984683a75eb773f5beb83bae4ef779ebf491514bb0,,,,,1° Festival Literário de Florianópolis,cultura,,,,,,,,,Vídeo com novidades sobre a realização coletiva e independente do 1° Festival Literário de Florianópolis.,0.92,"A publicação não informa data, horário ou local do festival.",setorialhumanidadesfloripa,2026-09-06T02:01:33.000Z,https://www.instagram.com/p/Dc7agsYMaDN/,Dc7agsYMaDN,,Dc7agsYMaDN,0
dcbc269d0ec32b667229b48e59a2635d64fcb9235f4ec31c5f304150af90dfd9,,,,,"Oficina “Imagens que criam mundos: narrativas da paisagem, do amor e das ausências na história da arte”",cultura,2026-09-05,2026-09-05,,,Fundação Cultural Badesc,,,,"Oficina ministrada por Marlen De Martino sobre representações da natureza, cenas de amor, violência e sofrimento na história da arte.",0.93,Data inferida pela data de publicação; não há horário explícito.,fundacaoculturalbadesc,2026-09-05T18:07:21.000Z,https://www.instagram.com/p/Dc6kPRQg048/,Dc6kPRQg048,,Dc6kPRQg048,0
0bd3331154ba2b973319a2a56da5136f13461bc49d42ff35dfe00b81a64f84fe,,,,,Roda de Choro Bugio,musica,2026-09-07,2026-09-07,19:30,,Bugio Trindade,,,,"Roda de choro com repertório de grandes nomes do gênero, com bar a partir das 17h e contribuição sugerida de R$20.",0.98,"A imagem informa a data 07/09 e os horários BAR 17h e INÍCIO 19h30; a legenda diz que acontece toda segunda-feira, mas foi extraído apenas o evento concreto da data indicada no post.",bugiotrindade,2026-09-05T15:29:12.000Z,https://www.instagram.com/p/Dc6SB1tOTDZ/,Dc6SB1tOTDZ,,Dc6SB1tOTDZ,0
21a5d97a21e03739469c9ffa222ab2f9d310e925cfc5d64ed3ebff3a8f1e0551,,,,,Choro Mulheril,musica,2026-09-05,2026-09-05,14:00,,Bugio Centro,,,Rua Victor Meirelles,Roda de choro feminina aos sábados.,0.98,Evento colaborativo.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,0
ccd4ee0831a5d4d53ca6abe3137fe94f7c16a6b726baee399ffc0ac7313d0a2b,,,,,Samba da Antonieta,musica,2026-09-05,2026-09-05,17:30,,Bugio Centro,,,Rua Victor Meirelles,Roda de samba aos sábados.,0.98,Evento colaborativo.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,1
ddc0adb4e27de3b2853b807f2a54905bbc9fc0bccfe25ab7fb9790ac7d889555,,,,,Baile Black com Deejay Mon-Rá,musica,2026-09-05,2026-09-05,22:30,,Bugio Centro,,,salão do Bugio Centro,Noite de sábado com black music de Deejay Mon-Rá.,0.95,Indicado como gratuito para clientes.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,2
04d0b03dd24ddf6ca68196bb29fe45a522448e62352178a97adff859b1c1f65c,,,,,Samba do Largo,musica,2026-09-06,2026-09-06,13:00,,Bugio Centro,,,Largo da Antonieta,Roda de samba de domingo com participação de Sicilia.,0.96,Evento colaborativo.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,3
9243fa4d335ba4229c578c971c0ce8db6ca9905bdea0c261ac419af641d25392,,,,,Vinilaria Bugio,musica,2026-09-06,2026-09-06,17:00,,Bugio Centro,,,Largo da Antonieta,Discotecagem em vinil no domingo.,0.94,Evento colaborativo.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,4
2880a54acf6a2081ed92f89c3bb02e3ffb609d2cf5264e541a94a863b4c0c2e7,,,,,Arruda Sessions,musica,2026-09-06,2026-09-06,22:30,,Bugio Centro,,,salão do Bugio Centro,Noite de domingo com DJ Pretana e Castelan.,0.95,Indicado como gratuito para clientes.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,5
